species	external_id	current_symbol	prev_or_alias
fly	FBgn0000001	snRNA:4.5S	snRNA:4.5S
fly	FBgn0000001	snRNA:4.5S	4.5SRNA
fly	FBgn0000001	snRNA:4.5S	4.5S
fly	FBgn0000002	5SrRNA	5SrRNA
fly	FBgn0000002	5SrRNA	RNA X
fly	FBgn0000002	5SrRNA	5S RNA
fly	FBgn0000002	5SrRNA	5SrDNA
fly	FBgn0000002	5SrRNA	5S rRNA
fly	FBgn0000002	5SrRNA	5S-rDNA
fly	FBgn0000002	5SrRNA	l(2)03068
fly	FBgn0000002	5SrRNA	5S_DM
fly	FBgn0000002	5SrRNA	5S
fly	FBgn0000002	5SrRNA	Dm5S
fly	FBgn0000002	5SrRNA	2S rRNA
fly	FBgn0000002	5SrRNA	5SRNA
fly	FBgn0000002	5SrRNA	5s rRNA
fly	FBgn0000002	5SrRNA	PZ03068
fly	FBgn0000002	5SrRNA	rRNA
fly	FBgn0000002	5SrRNA	5S rDNA
fly	FBgn0010528	5SrRNA	5SrRNA
fly	FBgn0000003	7SLRNA:CR32864	7SLRNA:CR32864
fly	FBgn0000003	7SLRNA:CR32864	RNA 7SL
fly	FBgn0000003	7SLRNA:CR32864	7SL RNA
fly	FBgn0000003	7SLRNA:CR32864	7SLRNA
fly	FBgn0000003	7SLRNA:CR32864	CR32864
fly	FBgn0000003	7SLRNA:CR32864	7 S L RNA
fly	FBgn0000003	7SLRNA:CR32864	SRP RNA
fly	CR32864	7SLRNA:CR32864	7SLRNA:CR32864
fly	NCBI_Gene:3771948	7SLRNA:CR32864	7SLRNA:CR32864
fly	FBgn0000008	a	a
fly	FBgn0000008	a	CG6741
fly	FBgn0000008	a	bran
fly	FBgn0000008	a	arc
fly	FBgn0000008	a	CG13505
fly	FBgn0000008	a	broad angular
fly	FBgn0000008	a	Arc
fly	CG6741	a	a
fly	FBgn0034701	a	a
fly	FBgn0034702	a	a
fly	NCBI_Gene:43852	a	a
fly	FBgn0000009	Abnormal-abdomen	Abnormal-abdomen
fly	FBgn0000009	Abnormal-abdomen	A
fly	FBgn0000009	Abnormal-abdomen	Abnormal
fly	FBgn0000010	aa	aa
fly	FBgn0000010	aa	al-b
fly	FBgn0000010	aa	aristaless-b
fly	FBgn0000012	abb	abb
fly	FBgn0000013	abd	abd
fly	FBgn0000013	abd	a(3)26
fly	FBgn0000013	abd	a-3
fly	FBgn0000014	abd-A	abd-A
fly	FBgn0000014	abd-A	abdominal-A
fly	FBgn0000014	abd-A	infra-abdominal 2
fly	FBgn0000014	abd-A	AbdA
fly	FBgn0000014	abd-A	Fab-3
fly	FBgn0000014	abd-A	Hab
fly	FBgn0000014	abd-A	infra-abdominal 3
fly	FBgn0000014	abd-A	Abd-A
fly	FBgn0000014	abd-A	abd_a
fly	FBgn0000014	abd-A	Uab
fly	FBgn0000014	abd-A	iab4
fly	FBgn0000014	abd-A	iab-5
fly	FBgn0000014	abd-A	abdominal-a
fly	FBgn0000014	abd-A	iab-4
fly	FBgn0000014	abd-A	infraabdominal
fly	FBgn0000014	abd-A	ABD-A
fly	FBgn0000014	abd-A	abd-a
fly	FBgn0000014	abd-A	Fub
fly	FBgn0000014	abd-A	Front-ultraabdominal
fly	FBgn0000014	abd-A	Cbxd
fly	FBgn0000014	abd-A	abda
fly	FBgn0000014	abd-A	l(3)89Ec
fly	FBgn0000014	abd-A	AbdominalA
fly	FBgn0000014	abd-A	iab-2
fly	FBgn0000014	abd-A	Ultraabdominal
fly	FBgn0000014	abd-A	iab-3
fly	FBgn0000014	abd-A	BX-C
fly	FBgn0000014	abd-A	Dmabda
fly	FBgn0000014	abd-A	Abdominal-A
fly	FBgn0000014	abd-A	abd A
fly	FBgn0000014	abd-A	Fab-4
fly	FBgn0000014	abd-A	Abdominal A
fly	FBgn0000014	abd-A	Contrabithoraxoid
fly	FBgn0000014	abd-A	abdominalA
fly	FBgn0000014	abd-A	infra-abdominal 4
fly	FBgn0000014	abd-A	DmabdA
fly	FBgn0000014	abd-A	iab2
fly	FBgn0000014	abd-A	Hyperabdominal
fly	FBgn0000014	abd-A	CG10325
fly	FBgn0000014	abd-A	iab3
fly	FBgn0000014	abd-A	abdA
fly	FBgn0000014	abd-A	Abda
fly	FBgn0000014	abd-A	iab
fly	FBgn0000014	abd-A	Abd A
fly	CG10325	abd-A	abd-A
fly	NCBI_Gene:42037	abd-A	abd-A
fly	FBgn0000015	Abd-B	Abd-B
fly	FBgn0000015	Abd-B	infra-abdominal 5
fly	FBgn0000015	Abd-B	iab
fly	FBgn0000015	Abd-B	bex
fly	FBgn0000015	Abd-B	abdominal-A
fly	FBgn0000015	Abd-B	iab-7
fly	FBgn0000015	Abd-B	iab8.9
fly	FBgn0000015	Abd-B	MCP
fly	FBgn0000015	Abd-B	abdominal-b
fly	FBgn0000015	Abd-B	IAB7
fly	FBgn0000015	Abd-B	Abd0B
fly	FBgn0000015	Abd-B	Male chauvinist pigmentation
fly	FBgn0000015	Abd-B	Transabdominal
fly	FBgn0000015	Abd-B	Sab
fly	FBgn0000015	Abd-B	infra-abdominal 7
fly	FBgn0000015	Abd-B	ABDB
fly	FBgn0000015	Abd-B	CG11648
fly	FBgn0000015	Abd-B	IAB5
fly	FBgn0000015	Abd-B	AbdB
fly	FBgn0000015	Abd-B	iab8/9
fly	FBgn0000015	Abd-B	DmAbdB
fly	FBgn0000015	Abd-B	Uab-5[Sab]
fly	FBgn0000015	Abd-B	Tab
fly	FBgn0000015	Abd-B	Iab-7
fly	FBgn0000015	Abd-B	iab8
fly	FBgn0000015	Abd-B	Abdominal-B
fly	FBgn0000015	Abd-B	Abd-b
fly	FBgn0000015	Abd-B	iab-5
fly	FBgn0000015	Abd-B	Mcp
fly	FBgn0000015	Abd-B	iab6
fly	FBgn0000015	Abd-B	AbdB-I
fly	FBgn0000015	Abd-B	infraabdominal
fly	FBgn0000015	Abd-B	iab7
fly	FBgn0000015	Abd-B	AbdB-II
fly	FBgn0000015	Abd-B	iab-8
fly	FBgn0000015	Abd-B	IAB 5
fly	FBgn0000015	Abd-B	Superabdominal
fly	FBgn0000015	Abd-B	infra-abdominal 6
fly	FBgn0000015	Abd-B	Fab-8
fly	FBgn0000015	Abd-B	pH189
fly	FBgn0000015	Abd-B	AbdB(CA)[[26]]
fly	FBgn0000015	Abd-B	tuh-3
fly	FBgn0000015	Abd-B	Abd B
fly	FBgn0000015	Abd-B	Abdb
fly	FBgn0000015	Abd-B	ABD-B
fly	FBgn0000015	Abd-B	AbdBm
fly	FBgn0000015	Abd-B	CG10291
fly	FBgn0000015	Abd-B	iab-6
fly	FBgn0000015	Abd-B	iab-8,9
fly	FBgn0000015	Abd-B	l(3)89Ed
fly	FBgn0000015	Abd-B	abdominal-B
fly	FBgn0000015	Abd-B	twig
fly	FBgn0000015	Abd-B	BX-C
fly	FBgn0000015	Abd-B	abdB
fly	FBgn0000015	Abd-B	infraabdominal-8.9
fly	FBgn0000015	Abd-B	abd-B
fly	FBgn0000015	Abd-B	FAB
fly	FBgn0000015	Abd-B	AdbB
fly	FBgn0000015	Abd-B	Fab7
fly	FBgn0000015	Abd-B	AbdominalB
fly	FBgn0000015	Abd-B	Mc
fly	FBgn0000015	Abd-B	DROABDB
fly	FBgn0000015	Abd-B	iab9
fly	FBgn0000015	Abd-B	infra-abdominal 8
fly	FBgn0000015	Abd-B	infra-abdominal 9
fly	FBgn0000015	Abd-B	iab5
fly	FBgn0000015	Abd-B	Fab-7
fly	FBgn0000015	Abd-B	Microcephalus
fly	FBgn0000015	Abd-B	Droabdb
fly	FBgn0000015	Abd-B	Adb-B
fly	FBgn0000015	Abd-B	Miscadastral pigmentation
fly	FBgn0000015	Abd-B	Fab-6
fly	FBgn0000015	Abd-B	IAB8
fly	FBgn0000015	Abd-B	Fab6
fly	CG11648	Abd-B	Abd-B
fly	FBgn0002692	Abd-B	Abd-B
fly	FBgn0010098	Abd-B	Abd-B
fly	FBgn0026843	Abd-B	Abd-B
fly	FBgn0026859	Abd-B	Abd-B
fly	FBgn0038456	Abd-B	Abd-B
fly	FBgn0038457	Abd-B	Abd-B
fly	NCBI_Gene:47763	Abd-B	Abd-B
fly	FBgn0000017	Abl	Abl
fly	FBgn0000017	Abl	dAbl
fly	FBgn0000017	Abl	AblK
fly	FBgn0000017	Abl	D-abl
fly	FBgn0000017	Abl	Abelson kinase
fly	FBgn0000017	Abl	D-abelson
fly	FBgn0000017	Abl	CG4032
fly	FBgn0000017	Abl	Dabl
fly	FBgn0000017	Abl	DAbl
fly	FBgn0000017	Abl	abl1
fly	FBgn0000017	Abl	Am ABL
fly	FBgn0000017	Abl	C-abl
fly	FBgn0000017	Abl	ABL
fly	FBgn0000017	Abl	Abl oncogene
fly	FBgn0000017	Abl	Dash
fly	FBgn0000017	Abl	Ddash/abl
fly	FBgn0000017	Abl	Abelson
fly	FBgn0000017	Abl	DROTKABL3
fly	FBgn0000017	Abl	Abelson Kinase
fly	FBgn0000017	Abl	Abl1
fly	FBgn0000017	Abl	c-abl
fly	FBgn0000017	Abl	Dsrc7
fly	FBgn0000017	Abl	Abelson Tyrosine Kinase
fly	FBgn0000017	Abl	l(3)73Ba
fly	FBgn0000017	Abl	abelson
fly	FBgn0000017	Abl	D-Abl
fly	FBgn0000017	Abl	abl
fly	FBgn0000017	Abl	Ableson
fly	FBgn0000017	Abl	cAbl
fly	FBgn0000017	Abl	4674
fly	FBgn0000017	Abl	l(3)c-abl
fly	FBgn0000017	Abl	abl kinase
fly	FBgn0000017	Abl	Abelson tyrosine kinase
fly	FBgn0000017	Abl	l(3)04674
fly	FBgn0000017	Abl	D-ash
fly	CG4032	Abl	Abl
fly	FBgn0024512	Abl	Abl
fly	FBgn0036649	Abl	Abl
fly	NCBI_Gene:45821	Abl	Abl
fly	FBgn0000018	ao	ao
fly	FBgn0000018	ao	abo
fly	FBgn0000018	ao	ABO
fly	FBgn0000018	ao	CG6093
fly	FBgn0000018	ao	Abo
fly	CG6093	ao	ao
fly	FBgn0032323	ao	ao
fly	NCBI_Gene:44793	ao	ao
fly	FBgn0000019	abr	abr
fly	FBgn0000020	abt	abt
fly	FBgn0000021	abw	abw
fly	FBgn0000022	ac	ac
fly	FBgn0000022	ac	achaete
fly	FBgn0000022	ac	AC
fly	FBgn0000022	ac	Ac
fly	FBgn0000022	ac	asc
fly	FBgn0000022	ac	EG:125H10.3
fly	FBgn0000022	ac	Acheate
fly	FBgn0000022	ac	achete
fly	FBgn0000022	ac	ascT5
fly	FBgn0000022	ac	Achaete
fly	FBgn0000022	ac	Achaete/Scute
fly	FBgn0000022	ac	CG3796
fly	FBgn0000022	ac	AS-C
fly	FBgn0000022	ac	Hairy-wing
fly	FBgn0000022	ac	AS-C T5
fly	FBgn0000022	ac	990 E5 F1
fly	FBgn0000022	ac	ASC
fly	FBgn0000022	ac	T5
fly	FBgn0000022	ac	Achaete-Scute
fly	FBgn0000022	ac	Hw
fly	FBgn0000022	ac	sc/T5
fly	FBgn0000022	ac	Hairy wing
fly	FBgn0000022	ac	AS-C T5ac
fly	FBgn0000022	ac	achaete-scute
fly	CG3796	ac	ac
fly	NCBI_Gene:30981	ac	ac
fly	FBgn0000023	acclinal-wing	acclinal-wing
fly	FBgn0000023	acclinal-wing	acc
fly	FBgn0000024	Ace	Ace
fly	FBgn0000024	Ace	Dm_ace
fly	FBgn0000024	Ace	dmAChE
fly	FBgn0000024	Ace	ACE
fly	FBgn0000024	Ace	AchE
fly	FBgn0000024	Ace	acetyl choline esterase
fly	FBgn0000024	Ace	AChE
fly	FBgn0000024	Ace	acetylcholine esterase
fly	FBgn0000024	Ace	ACHE
fly	FBgn0000024	Ace	Acetylcholinesterase
fly	FBgn0000024	Ace	ache
fly	FBgn0000024	Ace	acetylcholinesterase
fly	FBgn0000024	Ace	DmAChE
fly	FBgn0000024	Ace	CG17907
fly	FBgn0000024	Ace	CHE
fly	FBgn0000024	Ace	cholinesterase
fly	FBgn0000024	Ace	l(3)87Ed
fly	FBgn0000024	Ace	AcChE
fly	FBgn0000024	Ace	ace
fly	FBgn0000024	Ace	ChE
fly	FBgn0000024	Ace	ace-2
fly	FBgn0000024	Ace	dAChE
fly	FBgn0000024	Ace	l(3)26
fly	CG17907	Ace	Ace
fly	NCBI_Gene:41625	Ace	Ace
fly	FBgn0000025	acj1	acj1
fly	FBgn0000026	acj2	acj2
fly	FBgn0000027	acj3	acj3
fly	FBgn0000028	acj6	acj6
fly	FBgn0000028	acj6	Acj6
fly	FBgn0000028	acj6	Abnormal chemosensory jump 6
fly	FBgn0000028	acj6	altered chemosensory jump 6
fly	FBgn0000028	acj6	I-POU
fly	FBgn0000028	acj6	Twin of I-POU
fly	FBgn0000028	acj6	Abnormal chemosensory jumb
fly	FBgn0000028	acj6	ACJ6
fly	FBgn0000028	acj6	CG9151
fly	FBgn0000028	acj6	tI-POU
fly	FBgn0000028	acj6	Ipou
fly	CG9151	acj6	acj6
fly	FBgn0004418	acj6	acj6
fly	FBgn0030633	acj6	acj6
fly	NCBI_Gene:47080	acj6	acj6
fly	FBgn0000029	AcpB	AcpB
fly	FBgn0000030	AcpC	AcpC
fly	FBgn0000031	AcpGI	AcpGI
fly	FBgn0000031	AcpGI	Acp-g1
fly	FBgn0000031	AcpGI	AcpG
fly	FBgn0000031	AcpGI	grey-1
fly	FBgn0000032	Acph-1	Acph-1
fly	FBgn0000032	Acph-1	Acid Phosphatase-1
fly	FBgn0000032	Acph-1	acid phosphatase
fly	FBgn0000032	Acph-1	Acph
fly	FBgn0000032	Acph-1	CG7899
fly	FBgn0000032	Acph-1	APH
fly	FBgn0000032	Acph-1	ACP
fly	FBgn0000032	Acph-1	ACPH
fly	CG7899	Acph-1	Acph-1
fly	FBgn0039729	Acph-1	Acph-1
fly	NCBI_Gene:48445	Acph-1	Acph-1
fly	FBgn0000033	AcpJ	AcpJ
fly	FBgn0000033	AcpJ	AcpI
fly	FBgn0000034	AcpK	AcpK
fly	FBgn0000036	nAChRα1	nAChRα1
fly	FBgn0000036	nAChRα1	Dalpha1
fly	FBgn0000036	nAChRα1	alpha-like-subunit
fly	FBgn0000036	nAChRα1	Nicotinic Acetylcholine Receptor alpha-96Aa
fly	FBgn0000036	nAChRα1	ALs
fly	FBgn0000036	nAChRα1	alpha-Like Subunit
fly	FBgn0000036	nAChRα1	Dalpha1 nAChR
fly	FBgn0000036	nAChRα1	nAChR-alpha96Aa
fly	FBgn0000036	nAChRα1	dALS
fly	FBgn0000036	nAChRα1	alpha1
fly	FBgn0000036	nAChRα1	nAcRs
fly	FBgn0000036	nAChRα1	ALS
fly	FBgn0000036	nAChRα1	AChr
fly	FBgn0000036	nAChRα1	AcrB
fly	FBgn0000036	nAChRα1	Acr96A
fly	FBgn0000036	nAChRα1	NAcRa96Aa
fly	FBgn0000036	nAChRα1	nAChRalpha-96Aa
fly	FBgn0000036	nAChRα1	als
fly	FBgn0000036	nAChRα1	AChRalpha1
fly	FBgn0000036	nAChRα1	CG5610-PA
fly	FBgn0000036	nAChRα1	nAChR
fly	FBgn0000036	nAChRα1	nAChRa1
fly	FBgn0000036	nAChRα1	nAChRDalpha1
fly	FBgn0000036	nAChRα1	alpha-like subunit
fly	FBgn0000036	nAChRα1	nicotinic Acetylcholine Receptor alpha 96Aa
fly	FBgn0000036	nAChRα1	Acr96Aa
fly	FBgn0000036	nAChRα1	EMS1
fly	FBgn0000036	nAChRα1	AChR
fly	FBgn0000036	nAChRα1	nAcr96Aa
fly	FBgn0000036	nAChRα1	nicotinic acetylcholine receptor alpha-like
fly	FBgn0000036	nAChRα1	Dmalpha1
fly	FBgn0000036	nAChRα1	alpha-like
fly	FBgn0000036	nAChRα1	nAChRalpha1
fly	FBgn0000036	nAChRα1	CG5610
fly	FBgn0000036	nAChRα1	nAcRalpha-96Aa
fly	CG5610	nAChRα1	nAChRα1
fly	NCBI_Gene:42918	nAChRα1	nAChRα1
fly	FBgn0000037	mAChR-A	mAChR-A
fly	FBgn0000037	mAChR-A	Acr60C
fly	FBgn0000037	mAChR-A	A-type mAChR
fly	FBgn0000037	mAChR-A	mAchR
fly	FBgn0000037	mAChR-A	mAChR
fly	FBgn0000037	mAChR-A	muscarinic Acetylcholine Receptor
fly	FBgn0000037	mAChR-A	Dm-mAChR-A
fly	FBgn0000037	mAChR-A	mAChR-A1
fly	FBgn0000037	mAChR-A	mAcR60C
fly	FBgn0000037	mAChR-A	muscarinic acetylcholine receptor
fly	FBgn0000037	mAChR-A	mAcR
fly	FBgn0000037	mAChR-A	muscarinic receptor
fly	FBgn0000037	mAChR-A	mAChRA
fly	FBgn0000037	mAChR-A	Muscarinic acetylcholine Receptor 60C
fly	FBgn0000037	mAChR-A	mAChR-1
fly	FBgn0000037	mAChR-A	Dm1
fly	FBgn0000037	mAChR-A	DM1
fly	FBgn0000037	mAChR-A	mAChR A
fly	FBgn0000037	mAChR-A	mAcR-60C
fly	FBgn0000037	mAChR-A	CG4356
fly	FBgn0000037	mAChR-A	muscarinic Acetylcholine Receptor 60C
fly	FBgn0000037	mAChR-A	AcrC
fly	CG4356	mAChR-A	mAChR-A
fly	NCBI_Gene:37892	mAChR-A	mAChR-A
fly	FBgn0000038	nAChRβ1	nAChRβ1
fly	FBgn0000038	nAChRβ1	CG12606
fly	FBgn0000038	nAChRβ1	Dbeta1
fly	FBgn0000038	nAChRβ1	AchR64B
fly	FBgn0000038	nAChRβ1	Acr64B
fly	FBgn0000038	nAChRβ1	AChR64B
fly	FBgn0000038	nAChRβ1	nAcRbeta-64B
fly	FBgn0000038	nAChRβ1	nAChR-beta64B
fly	FBgn0000038	nAChRβ1	nAChRbeta1
fly	FBgn0000038	nAChRβ1	beta 64B
fly	FBgn0000038	nAChRβ1	Ard
fly	FBgn0000038	nAChRβ1	nAChR
fly	FBgn0000038	nAChRβ1	AChR protein of Drosophila
fly	FBgn0000038	nAChRβ1	nAChR_beta1
fly	FBgn0000038	nAChRβ1	nicotinic acetylcholine receptorb-64B
fly	FBgn0000038	nAChRβ1	CG11348
fly	FBgn0000038	nAChRβ1	AcrD
fly	FBgn0000038	nAChRβ1	nicotinic Acetylcholine  Receptor beta1
fly	FBgn0000038	nAChRβ1	nAChRDbeta1
fly	FBgn0000038	nAChRβ1	Dmbeta1
fly	FBgn0000038	nAChRβ1	AChR
fly	FBgn0000038	nAChRβ1	ard
fly	FBgn0000038	nAChRβ1	CG11348-PA
fly	FBgn0000038	nAChRβ1	beta1 nAChR
fly	FBgn0000038	nAChRβ1	ARD
fly	FBgn0000038	nAChRβ1	nAcR64B
fly	FBgn0000038	nAChRβ1	nicotinic Acetylcholine Receptor beta 64B
fly	CG11348	nAChRβ1	nAChRβ1
fly	NCBI_Gene:38545	nAChRβ1	nAChRβ1
fly	FBgn0000039	nAChRα2	nAChRα2
fly	FBgn0000039	nAChRα2	nAChRalpha-96A
fly	FBgn0000039	nAChRα2	Second alpha-like subunit of Drosophila
fly	FBgn0000039	nAChRα2	alpha2
fly	FBgn0000039	nAChRα2	nAChR-alpha96Ab
fly	FBgn0000039	nAChRα2	CG6844
fly	FBgn0000039	nAChRα2	Acr96Ab
fly	FBgn0000039	nAChRα2	Da2
fly	FBgn0000039	nAChRα2	SAD
fly	FBgn0000039	nAChRα2	nAcRs
fly	FBgn0000039	nAChRα2	AcrE
fly	FBgn0000039	nAChRα2	alpha[[2]]
fly	FBgn0000039	nAChRα2	nAChRalpha2
fly	FBgn0000039	nAChRα2	Dalpha2 nicotimic acetylcholine receptor
fly	FBgn0000039	nAChRα2	sad
fly	FBgn0000039	nAChRα2	nAChR
fly	FBgn0000039	nAChRα2	nAcr96Ab
fly	FBgn0000039	nAChRα2	nicotinic acetylcholine receptor alpha-2
fly	FBgn0000039	nAChRα2	CG6844-PA
fly	FBgn0000039	nAChRα2	nicotinic acetylcholine receptor alpha subunit gene at 96AB
fly	FBgn0000039	nAChRα2	D[a2]
fly	FBgn0000039	nAChRα2	nAChR Dalpha2
fly	FBgn0000039	nAChRα2	da2
fly	FBgn0000039	nAChRα2	nicotinic Acetylcholine Receptor alpha 96Ab
fly	FBgn0000039	nAChRα2	nAChRa2
fly	FBgn0000039	nAChRα2	Dalpha2/SAD
fly	FBgn0000039	nAChRα2	Dmalpha2
fly	FBgn0000039	nAChRα2	Drosophila alpha-like subunit 2
fly	FBgn0000039	nAChRα2	nAcRalpha-96Ab
fly	FBgn0000039	nAChRα2	nAchRalpha-96Ab
fly	FBgn0000039	nAChRα2	Dalpha
fly	FBgn0000039	nAChRα2	Dalpha2
fly	CG6844	nAChRα2	nAChRα2
fly	NCBI_Gene:42919	nAChRα2	nAChRα2
fly	FBgn0000041	act	act
fly	FBgn0000041	act	Act
fly	FBgn0000042	Act5C	Act5C
fly	FBgn0000042	Act5C	l(1)G0330
fly	FBgn0000042	Act5C	actin5C
fly	FBgn0000042	Act5C	A
fly	FBgn0000042	Act5C	actin
fly	FBgn0000042	Act5C	act5C
fly	FBgn0000042	Act5C	BAP47
fly	FBgn0000042	Act5C	l(1)G0420
fly	FBgn0000042	Act5C	G-actin
fly	FBgn0000042	Act5C	Dm-actin5C
fly	FBgn0000042	Act5C	ArpA
fly	FBgn0000042	Act5C	A4V404_DROME
fly	FBgn0000042	Act5C	actomyosin
fly	FBgn0000042	Act5C	act 5C
fly	FBgn0000042	Act5C	l(1)G0025
fly	FBgn0000042	Act5C	actin A1
fly	FBgn0000042	Act5C	Actin5C
fly	FBgn0000042	Act5C	beta-actin/Bap47
fly	FBgn0000042	Act5C	l(1)G0486
fly	FBgn0000042	Act5C	actin 5 C
fly	FBgn0000042	Act5C	ACT5C
fly	FBgn0000042	Act5C	Actin5c
fly	FBgn0000042	Act5C	F-ACTIN
fly	FBgn0000042	Act5C	chrX:5748184..5748304
fly	FBgn0000042	Act5C	ACTIN 5C
fly	FBgn0000042	Act5C	act5c
fly	FBgn0000042	Act5C	F-Actin
fly	FBgn0000042	Act5C	Act5
fly	FBgn0000042	Act5C	actin5c
fly	FBgn0000042	Act5C	l(1)G0177
fly	FBgn0000042	Act5C	M32055
fly	FBgn0000042	Act5C	anon-fast-evolving-2D2
fly	FBgn0000042	Act5C	l(1)G0009
fly	FBgn0000042	Act5C	l(1)G0010
fly	FBgn0000042	Act5C	cellular cytoskeletal beta-actin
fly	FBgn0000042	Act5C	act
fly	FBgn0000042	Act5C	Act5c
fly	FBgn0000042	Act5C	f-actin
fly	FBgn0000042	Act5C	Actin 5c
fly	FBgn0000042	Act5C	T11
fly	FBgn0000042	Act5C	l(1)G0245
fly	FBgn0000042	Act5C	Bap47
fly	FBgn0000042	Act5C	CG4027
fly	FBgn0000042	Act5C	l(1)G0079
fly	FBgn0000042	Act5C	anon-EST:fe2D2
fly	FBgn0000042	Act5C	beta-actin
fly	FBgn0000042	Act5C	l(1)G0117
fly	FBgn0000042	Act5C	Actin
fly	FBgn0000042	Act5C	Act
fly	FBgn0000042	Act5C	beta-Actin
fly	FBgn0000042	Act5C	5C actin
fly	FBgn0000042	Act5C	cyt5C
fly	FBgn0000042	Act5C	ACT1_DROME
fly	FBgn0000042	Act5C	F-actin
fly	FBgn0000042	Act5C	Ac5C
fly	FBgn0000042	Act5C	actin 5C
fly	FBgn0000042	Act5C	Act-5C
fly	FBgn0000042	Act5C	Actin/BAP47
fly	FBgn0000042	Act5C	ACT
fly	CG4027	Act5C	Act5C
fly	FBgn0025223	Act5C	Act5C
fly	FBgn0026673	Act5C	Act5C
fly	FBgn0026683	Act5C	Act5C
fly	FBgn0026712	Act5C	Act5C
fly	FBgn0027215	Act5C	Act5C
fly	FBgn0027255	Act5C	Act5C
fly	FBgn0027284	Act5C	Act5C
fly	FBgn0027327	Act5C	Act5C
fly	FBgn0028278	Act5C	Act5C
fly	FBgn0040144	Act5C	Act5C
fly	FBgn0040204	Act5C	Act5C
fly	NCBI_Gene:31521	Act5C	Act5C
fly	FBgn0000043	Act42A	Act42A
fly	FBgn0000043	Act42A	act42A
fly	FBgn0000043	Act42A	A
fly	FBgn0000043	Act42A	actin
fly	FBgn0000043	Act42A	actin-42A
fly	FBgn0000043	Act42A	BAP47
fly	FBgn0000043	Act42A	ACT2
fly	FBgn0000043	Act42A	actin42a
fly	FBgn0000043	Act42A	Act42
fly	FBgn0000043	Act42A	CG12051
fly	FBgn0000043	Act42A	ACT42A
fly	FBgn0000043	Act42A	42A actin
fly	FBgn0000043	Act42A	Actin-42A
fly	FBgn0000043	Act42A	actin42A
fly	FBgn0000043	Act42A	Actin
fly	FBgn0000043	Act42A	Act
fly	FBgn0000043	Act42A	act 42A
fly	FBgn0000043	Act42A	AFFX-Dros-ACTIN_M_r_at
fly	FBgn0000043	Act42A	42A
fly	FBgn0000043	Act42A	ACT2_DROME
fly	FBgn0000043	Act42A	Act42a
fly	FBgn0000043	Act42A	F-actin
fly	FBgn0000043	Act42A	C
fly	FBgn0000043	Act42A	Actin42A
fly	FBgn0000043	Act42A	ArpB
fly	FBgn0000043	Act42A	Actin/BAP47
fly	CG12051	Act42A	Act42A
fly	NCBI_Gene:35526	Act42A	Act42A
fly	FBgn0000044	Act57B	Act57B
fly	FBgn0000044	Act57B	actin
fly	FBgn0000044	Act57B	Act57
fly	FBgn0000044	Act57B	CG10067
fly	FBgn0000044	Act57B	act 57A
fly	FBgn0000044	Act57B	chr2R:16452771..16452966
fly	FBgn0000044	Act57B	T10
fly	FBgn0000044	Act57B	anon-EST:CL2c12
fly	FBgn0000044	Act57B	act57A
fly	FBgn0000044	Act57B	Act57b
fly	FBgn0000044	Act57B	BEST:RE38067
fly	FBgn0000044	Act57B	actin57B
fly	FBgn0000044	Act57B	Actin 57B
fly	FBgn0000044	Act57B	Actin57B
fly	FBgn0000044	Act57B	act57b
fly	FBgn0000044	Act57B	Actin
fly	FBgn0000044	Act57B	ArpE
fly	FBgn0000044	Act57B	actin-57B
fly	FBgn0000044	Act57B	F-actin
fly	FBgn0000044	Act57B	C
fly	FBgn0000044	Act57B	Act57A
fly	FBgn0000044	Act57B	ACT3
fly	FBgn0000044	Act57B	CG30294
fly	FBgn0000044	Act57B	actin 57B
fly	FBgn0000044	Act57B	act57B
fly	FBgn0000044	Act57B	M
fly	FBgn0000044	Act57B	Actin-57B
fly	CG10067	Act57B	Act57B
fly	CG10067-RA	Act57B	Act57B
fly	CG10067-PA	Act57B	Act57B
fly	FBgn0019861	Act57B	Act57B
fly	FBgn0050294	Act57B	Act57B
fly	FBgn0065030	Act57B	Act57B
fly	NCBI_Gene:37368	Act57B	Act57B
fly	FBgn0000045	Act79B	Act79B
fly	FBgn0000045	Act79B	Actin
fly	FBgn0000045	Act79B	actin
fly	FBgn0000045	Act79B	F-actin
fly	FBgn0000045	Act79B	CG7478
fly	FBgn0000045	Act79B	act79B
fly	FBgn0000045	Act79B	ACT4
fly	FBgn0000045	Act79B	ArpF
fly	FBgn0000045	Act79B	79B Actin
fly	FBgn0000045	Act79B	143060_f_at
fly	FBgn0000045	Act79B	mus79B
fly	FBgn0000045	Act79B	D
fly	FBgn0000045	Act79B	actin-79B
fly	FBgn0000045	Act79B	act 79B
fly	CG7478	Act79B	Act79B
fly	NCBI_Gene:40444	Act79B	Act79B
fly	FBgn0000046	Act87E	Act87E
fly	FBgn0000046	Act87E	Actin
fly	FBgn0000046	Act87E	act 87E
fly	FBgn0000046	Act87E	mus87E
fly	FBgn0000046	Act87E	E
fly	FBgn0000046	Act87E	Act87e
fly	FBgn0000046	Act87E	ArpC
fly	FBgn0000046	Act87E	actin
fly	FBgn0000046	Act87E	act87E
fly	FBgn0000046	Act87E	F-actin
fly	FBgn0000046	Act87E	ACT5
fly	FBgn0000046	Act87E	Actin87E
fly	FBgn0000046	Act87E	actin 87E
fly	FBgn0000046	Act87E	actin87E
